,img_ID,artist,height,width,whitespace,chiaroscuro,color_01,color_02,color_03,color_04,color_05,color_06,color_07,color_08,color_09,color_10
144,213589,degas,250,196,0.39796,0.02621,#00003F,#7F3F00,#BFBF7F,#7F7F3F,#3F3F00,#3F003F,#BF3F00,#BF7F3F,#BF7F7F,#7F3F3F
145,213595,degas,250,189,0.39788,0.03375,#3F0000,#BF7F7F,#BF7F3F,#7F003F,#000000,#7F3F3F,#BFBF7F,#FFBF7F,#7F7F3F,#FF7F3F
146,213607,degas,250,181,0.39779,0.02594,#3F003F,#FFFF7F,#7F3F3F,#3F0000,#3F3F00,#BF7F3F,#FFFFBF,#FFBF7F,#7F3F3F,#FFBF3F
147,213648,degas,250,447,0.39911,0.07862,#000000,#BF7F7F,#3F3F3F,#BFBFBF,#7F3F00,#3F3F3F,#7F7F3F,#FFFFFF,#3F3F00,#BF7F3F
148,213666,degas,250,186,0.39785,0.00689,#BF7F7F,#003F00,#BFBFBF,#3F3F3F,#BFBF7F,#3F3F00,#7F7F7F,#7F3F3F,#FFBFBF,#3F3F3F
149,213687,degas,250,208,0.39808,0.12515,#FFFFFF,#7F3F7F,#BFBFBF,#3F003F,#3F3F3F,#FFBFBF,#7F7F7F,#FFFFBF,#BF7F7F,#00003F
150,213688,degas,250,149,0.4,0.17675,#FFFFFF,#3F003F,#BFBFBF,#3F3F3F,#7F7F7F,#003F00,#FFBFBF,#FFFFBF,#BF7F7F,#7F3F3F
151,213750,degas,250,315,0.39873,0.03377,#FFFF7F,#3F3F00,#BF3F3F,#00003F,#FFBF3F,#3F003F,#7F3F3F,#7F7F00,#7F3F3F,#BF7F3F
152,213451,degas,250,189,0.39788,0.01096,#003F00,#BF7F3F,#3F3F3F,#FFBF7F,#3F0000,#7F7F7F,#7F3F3F,#BF7F00,#FFBFBF,#7F3F00
153,213453,degas,250,189,0.39788,0.01819,#BF7F3F,#3F0000,#3F3F3F,#3F3F3F,#3F0000,#BF0000,#7F3F3F,#FFFFBF,#7F003F,#FF0000
154,213461,degas,250,396,0.39899,0.43695,#BF7F3F,#FFBF7F,#7F3F00,#FFFFBF,#BFBF3F,#3F0000,#7F3F3F,#FFBF3F,#7F7F3F,#FFFF7F
155,213471,degas,250,196,0.39796,0.009,#3F3F3F,#003F00,#7F3F3F,#3F3F00,#FF7F3F,#BF7F7F,#FFFFBF,#7F3F3F,#7F0000,#3F003F
156,213590,degas,250,189,0.39788,0.01452,#3F0000,#BF7F7F,#FFBFBF,#7F3F3F,#3F0000,#BFBFBF,#FFFFFF,#7F0000,#BF3F3F,#3F003F
157,213647,degas,250,207,0.39807,0.07469,#7F0000,#BF7F7F,#3F003F,#7F3F3F,#3F3F00,#BF7F3F,#3F3F3F,#7F3F3F,#BF3F00,#BFBF7F
158,213665,degas,250,193,0.39793,0.01066,#3F0000,#BF7F7F,#003F00,#7F3F3F,#7F7F7F,#7F0000,#BFBFBF,#3F3F3F,#FFFFBF,#3F3F7F
159,213810,degas,250,199,0.39799,0.01181,#3F3F3F,#FFBF7F,#7F3F3F,#3F003F,#7F7F3F,#BF7F3F,#BFBF7F,#7F3F3F,#3F3F00,#BFBF3F
160,213472,degas,250,196,0.39796,0.05426,#3F3F3F,#FF7F3F,#00003F,#BF7F3F,#7F3F3F,#FFBF7F,#00003F,#FF7F7F,#BF3F3F,#3F003F
161,213479,degas,250,186,0.39785,0.03446,#000000,#7F7F3F,#3F3F00,#FFBF3F,#3F0000,#BF7F3F,#3F3F3F,#7F3F3F,#7F3F00,#FFBF7F
162,213605,degas,250,189,0.39788,0.0187,#3F0000,#BFBFBF,#BF7F3F,#3F3F3F,#3F3F00,#7F7F7F,#FFBF7F,#3F3F3F,#7F3F3F,#FFFFFF
163,213509,degas,250,187,0.39786,0.00815,#3F3F00,#BF7F3F,#7F3F00,#FFBF7F,#3F0000,#7F3F00,#7F3F3F,#BF3F00,#BFBF3F,#FFBF3F
164,9223372032559837904,degas,250,334,0.3988,0.172,#BF7F7F,#FFFFFF,#000000,#FFBF7F,#7F3F3F,#BFBF7F,#FFBFBF,#BF7F3F,#7F7F7F,#BFBFBF
165,213450,degas,250,209,0.39809,0.00779,#3F003F,#BF7F3F,#003F00,#7F3F00,#BF003F,#7F003F,#3F3F00,#7F7F3F,#BF3F00,#BFBF7F
166,213454,degas,250,154,0.3974,0.02812,#BFBF7F,#3F0000,#FFFFFF,#FFFFBF,#7F7F3F,#00003F,#3F3F3F,#FFBFBF,#BF7F7F,#7F3F3F
167,213476,degas,250,133,0.39699,0.00499,#000000,#7F3F3F,#BFBFBF,#3F3F3F,#7F7F7F,#FFFFFF,#3F3F3F,#3F3F3F,#7F3F7F,#3F3F3F
168,213542,degas,250,187,0.39786,0.23634,#7F3F00,#FFFFBF,#7F7F3F,#BF7F00,#3F7F7F,#FFBF3F,#000000,#7F7F00,#3F3F00,#7FBFBF
169,213545,degas,250,308,0.3987,0.0164,#3F3F3F,#7F3F3F,#3F3F00,#BFBF7F,#3F3F3F,#BF7F3F,#FFBF7F,#7F3F3F,#7F7F3F,#3F3F3F
170,213554,degas,250,281,0.39858,0.04077,#FFFFFF,#3F3F3F,#7F7F3F,#3F003F,#7F7F7F,#7F3F3F,#3F3F00,#FFBF7F,#BFBFFF,#3F0000
171,213604,degas,250,183,0.39781,0.01247,#00003F,#7F3F3F,#3F3F00,#BF7F3F,#7F0000,#3F3F00,#BF3F00,#7F3F3F,#BF7F00,#FFBF7F
173,213638,degas,250,321,0.39875,0.10948,#3F0000,#BF7F7F,#7F3F3F,#BFBF7F,#7F3F3F,#BFBFBF,#7F7F7F,#3F3F00,#7F3F00,#3F3F00
174,213661,degas,250,201,0.39801,0.01045,#3F0000,#7F3F00,#7F7F3F,#3F3F00,#3F3F00,#BF7F3F,#7F7F3F,#FFFFFF,#7F3F3F,#3F3F3F
175,213679,degas,250,157,0.39745,0.0225,#3F0000,#7F7F7F,#7F3F3F,#3F0000,#3F3F3F,#FFBFBF,#7F3F3F,#3F3F3F,#BF7F7F,#BFBFBF
176,213738,degas,250,314,0.39873,0.00676,#7F7F7F,#3F0000,#BF7F7F,#3F3F3F,#FF7F3F,#FFBF7F,#3F0000,#BF7F3F,#3F3F3F,#BFBFBF
178,213458,degas,250,220,0.39818,0.0118,#BF7F7F,#000000,#3F3F3F,#7F3F3F,#3F003F,#BF7F3F,#FFBF7F,#FF7F7F,#FFBFBF,#3F003F
179,213490,degas,250,370,0.39892,0.3593,#3F3F3F,#003FBF,#BF7F3F,#3F7F7F,#7F3F3F,#003F7F,#3F7FBF,#3F3F3F,#7F7F3F,#3F3F7F
180,213493,degas,250,401,0.399,0.0162,#FFFFFF,#3F3F3F,#BF7F7F,#000000,#7F7F3F,#BFBF7F,#7F7F7F,#7F3F3F,#3F3F00,#3F0000
181,213533,degas,250,274,0.39854,0.03956,#3F3F3F,#7F3F3F,#3F3F3F,#BF7F7F,#3F0000,#BF3F3F,#7F7F3F,#7F0000,#BF7F3F,#BFBF7F
182,213538,degas,250,305,0.39869,0.04576,#FF7F00,#FFFF7F,#3F3F00,#FFBF3F,#3F0000,#FFBF7F,#BF7F3F,#FFFFBF,#000000,#7F3F00
183,213556,degas,250,157,0.39745,0.02152,#3F0000,#BF7F3F,#FFFFBF,#3F3F3F,#FFBF3F,#003F3F,#7F3F3F,#7F7F3F,#FF7F3F,#3F3F00
184,213608,degas,250,157,0.39745,0.02319,#7F7F7F,#000000,#FFBF7F,#7F0000,#7F3F3F,#3F0000,#BF7F3F,#FFFFBF,#3F3F3F,#FFBF3F
186,213693,degas,250,337,0.39881,0.06575,#7F3F3F,#3F0000,#BFBFBF,#BF7F3F,#3F3F3F,#7F3F3F,#7F7F3F,#00003F,#3F3F3F,#FFFFBF
187,213853,degas,250,194,0.39794,0.09969,#FFFFFF,#7F3F00,#BFBF7F,#FFFFBF,#000000,#FFBFBF,#BF7F3F,#FFBF7F,#3F3F00,#7F7F3F
188,213579,degas,250,204,0.39804,0.00668,#7F3F00,#3F0000,#FFBF7F,#FFBF3F,#3F0000,#7F3F3F,#3F3F00,#7F7F3F,#BF7F3F,#BFBF7F
189,213291,degas,250,156,0.4,0.33548,#FFFFFF,#3F3F3F,#BF7F7F,#BFBFBF,#7F7F7F,#000000,#FFBFBF,#FFFFBF,#7F3F3F,#3F003F
191,213445,degas,250,199,0.39799,0.00826,#3F0000,#BF7F3F,#7F3F00,#BFFFFF,#3F0000,#BF7F00,#BF3F00,#BFBF7F,#FFFFFF,#7F003F
192,213535,degas,250,326,0.39877,0.02838,#3F3F3F,#FF7F3F,#000000,#7F3F3F,#FFFF7F,#7F7F3F,#BF3F3F,#BF7F3F,#003F3F,#FF3F3F
193,213547,degas,250,181,0.4,1.21477,#FFFFFF,#7F7F7F,#BFBFBF,#3F3F3F,#FFBFBF,#003F3F,#BF7F7F,#FFFFBF,#7F3F3F,#BFBF7F
194,213557,degas,250,311,0.39871,0.02936,#3F3F3F,#3F0000,#7F3F3F,#BF7F7F,#003F3F,#3F3F3F,#BFBFBF,#7F7F3F,#7F3F3F,#7F7F7F
195,213602,degas,250,335,0.39881,0.17015,#7F7F3F,#FFFFBF,#3F3F3F,#7F7F7F,#BFBF7F,#3F3F00,#7F3F3F,#000000,#BFBFBF,#BF7F7F
196,213724,degas,250,327,0.39878,0.05078,#3F3F3F,#BF7F3F,#FFFFFF,#3F003F,#7F3F3F,#7F3F3F,#3F0000,#FFBFBF,#3F3F3F,#7F7F3F
197,213352,degas,250,301,0.39867,0.07182,#7F7F3F,#FFBFBF,#3F0000,#BFBF7F,#3F3F3F,#FFFFBF,#BF7F7F,#3F003F,#7F7F7F,#7F3F3F
198,213488,degas,250,351,0.39886,0.04076,#FFFFFF,#7F7F3F,#00003F,#BFBF7F,#3F3F00,#FFFFBF,#3F3F00,#BF7F3F,#7F3F00,#FFBF7F
199,213356,degas,250,342,0.39883,0.06325,#BFBFBF,#3F0000,#7F7F3F,#3F3F3F,#BF7F3F,#7F3F3F,#BFBF7F,#BF7F7F,#000000,#FFFFFF
200,213469,degas,250,356,0.39888,0.02574,#3F3F3F,#FFBF7F,#003F00,#BF7F3F,#3F3F3F,#BFBF7F,#7F3F3F,#FFFFBF,#BF7F7F,#3F3F3F
201,213487,degas,250,314,0.39873,0.04807,#7F3F00,#BFBFBF,#3F3F3F,#000000,#7F3F3F,#3F3F00,#FFFFBF,#7F7F3F,#FFBF7F,#BFBF7F
202,213495,degas,250,301,0.39867,0.00945,#3F3F00,#BFBF7F,#000000,#7F7F3F,#7F3F00,#FFFFFF,#FFBF7F,#3F3F00,#7F3F3F,#BF7F3F
203,213778,degas,250,309,0.39871,0.0255,#BFBF7F,#003F00,#3F3F00,#7F3F3F,#7FBFFF,#BF7F3F,#7F7FBF,#3F3F00,#7F003F,#3F3F3F
204,213803,degas,250,194,0.39794,0.0681,#7F3F00,#FFBF7F,#3F3F3F,#FFFFBF,#FFBFBF,#000000,#BF7F3F,#3F0000,#3F3F3F,#7F7F3F
205,213323,degas,250,203,0.39803,0.00535,#3F3F00,#7F7F3F,#3F3F00,#3F0000,#BFBF3F,#7F3F3F,#BF7F3F,#7F3F3F,#3F3F3F,#7F7F00
206,213606,degas,250,183,0.39781,0.00852,#003F3F,#BF7F3F,#7F3F3F,#3F3F00,#FFBFBF,#3F3F3F,#7F3F3F,#BF3F00,#3F3F00,#7F7F3F
207,213256,degas,250,391,0.39898,0.03674,#3F0000,#FFFFBF,#BFBF3F,#7F7F3F,#FFFF7F,#3F3F00,#BFFFBF,#3F3F3F,#7FBF3F,#BF7F3F
208,213261,degas,250,156,0.39744,0.23628,#7F3F3F,#BF3F00,#3F003F,#7F3F3F,#BF003F,#BF7F3F,#00003F,#FF7F00,#BF7F3F,#7F3F3F
209,213304,degas,250,194,0.39794,0.02196,#7F7F3F,#3F3F00,#BFBFBF,#3F0000,#7F3F00,#BFBF7F,#BF7F7F,#3F0000,#3F3F3F,#FFBFBF
210,213322,degas,250,266,0.3985,0.00622,#3F0000,#7F7F00,#BFBF3F,#3F3F00,#FFFF7F,#3F003F,#7F3F00,#FFBF3F,#BF7F00,#BF7F3F
211,213335,degas,250,336,0.39881,0.02953,#BFFFFF,#3F3F3F,#BFBFBF,#003F00,#BFBFFF,#003F00,#3F3F3F,#FFFFFF,#7FBFBF,#7F7F3F
212,213348,degas,250,309,0.39871,0.22714,#BF7F00,#7F3F00,#FFBF7F,#3F3F00,#BF3F00,#BF7F3F,#7F003F,#3F3F00,#7F3F3F,#00003F
213,213357,degas,250,350,0.39886,0.1318,#BF7F3F,#003F00,#BFBFBF,#7F3F3F,#FFBF7F,#BFBF7F,#7F7F3F,#3F3F00,#7F3F3F,#FFFFFF
214,213386,degas,250,188,0.39787,0.06159,#FFBFBF,#7F3F3F,#7F7F7F,#3F0000,#BF7F7F,#FFBF7F,#7F7FBF,#3F3F3F,#000000,#BF7F3F
215,213388,degas,250,190,0.39789,0.33392,#FFFFBF,#7F3F3F,#FFBF7F,#FFFF7F,#BF7F7F,#000000,#FFBF3F,#FFBFBF,#BF7F3F,#BFBF7F
216,213416,degas,250,183,0.39781,0.05288,#7F7F3F,#3F3F3F,#BFBF7F,#000000,#7FBF7F,#FFBF7F,#7F7F7F,#BF7F7F,#3F7F3F,#FFFFBF
217,213483,degas,250,287,0.39861,0.0078,#3F3F00,#000000,#7F7F7F,#7F3F3F,#3F3F3F,#3F3F00,#BF7F3F,#7F7F3F,#BFBF7F,#7F3F3F
218,213541,degas,250,198,0.39798,0.0068,#3F0000,#FFBF7F,#7F3F00,#FFFFBF,#3F3F00,#FF7F3F,#3F3F00,#BF3F00,#FFFF7F,#7F7F3F
219,213558,degas,250,186,0.39785,0.00714,#3F3F3F,#3F3F3F,#7F7F3F,#FFBF7F,#3F7F3F,#3F3F00,#3F3F00,#BF7F3F,#7F7F7F,#3F3F3F
220,213626,degas,250,330,0.39879,0.342,#FFBF3F,#FFFFFF,#7F3F00,#FFFF7F,#BF7F00,#3F0000,#3F3F3F,#BFBF3F,#FFFF3F,#7F7F3F
221,213814,degas,250,305,0.39869,0.02001,#BFBF7F,#3F0000,#7F7F3F,#7F3F00,#FFFFBF,#00003F,#3F3F3F,#BFBFBF,#3F3F3F,#BF7F7F
222,213817,degas,250,181,0.39779,0.01489,#BF7F3F,#3F0000,#BFBFBF,#3F3F00,#7F3F00,#7F3F00,#7F3F3F,#BF7F7F,#FFBFBF,#FFFFBF
223,213861,degas,250,305,0.39869,0.02369,#7F3F3F,#BF7F7F,#3F003F,#BF7F3F,#7F7F3F,#7F3F3F,#3F3F3F,#3F3F00,#FFBF7F,#BFBF7F
224,213863,degas,250,205,0.39805,0.01105,#3F3F3F,#BF7F3F,#3F0000,#3F3F3F,#7F7F3F,#BFBF3F,#7F3F00,#FFFF3F,#3F3F00,#7F7F00
225,213886,degas,250,187,0.39786,0.02998,#BF7F00,#3F0000,#BF7F3F,#3F003F,#FF7F3F,#BFBFBF,#7F3F00,#3F0000,#BF3F00,#7F7F7F
226,213358,degas,250,383,0.39896,0.05022,#BFBF7F,#7F3F00,#3F0000,#7F7F3F,#BFBFFF,#3F3F00,#7FBFFF,#FFFFFF,#3F7F7F,#3F3F3F
228,213324,degas,250,329,0.39878,0.16071,#3F3F00,#BF7F3F,#FFFF7F,#BFBF7F,#7F7F3F,#3F3F00,#7F3F3F,#BFBFBF,#FFFFFF,#7F7F7F
229,213354,degas,250,306,0.39869,0.11152,#BFBF7F,#7F3F00,#BFBFBF,#BF7F3F,#3F3F00,#FFFFBF,#7F7F3F,#00003F,#FFBFBF,#BF7F7F
230,213540,degas,250,316,0.39873,0.09015,#FF7F3F,#3F3F3F,#FFBF7F,#7F7F3F,#000000,#BF7F3F,#7F3F3F,#BF7F7F,#FFFFBF,#FF7F7F
231,213592,degas,250,159,0.39748,0.03102,#FFFF7F,#3F3F3F,#7F3F3F,#00003F,#BF7F7F,#7F7F3F,#3F3F00,#3F3F3F,#BFBF7F,#BF7F3F
232,213612,degas,250,349,0.39885,0.01385,#7F3F00,#3F3F3F,#3F0000,#BF7F3F,#7F7F00,#3F3F00,#BF3F00,#BF7F00,#7F0000,#7F7F3F
233,213621,degas,250,287,0.39861,0.13036,#7F7F7F,#FFFFFF,#3F3F3F,#BFBF7F,#BFBF3F,#7F7F3F,#7FBF7F,#BFFFFF,#000000,#7F3F3F
234,213654,degas,250,318,0.39874,0.09283,#3F7F7F,#3F3F7F,#003F00,#BFBFBF,#3F3F7F,#3F3F3F,#FFFFFF,#3F3F3F,#7F7F7F,#3F7FBF
235,213709,degas,250,316,0.39873,0.01474,#FFFFFF,#00003F,#7F3F00,#7F7F3F,#BFBF3F,#3F3F00,#BF3F00,#3F3F00,#BFBF7F,#BF7F00
236,213713,degas,250,327,0.39878,0.02534,#7F7F3F,#3F3F00,#3F3F3F,#7F3F3F,#BF7F3F,#3F3F3F,#7F3F3F,#3F3F3F,#FFBF3F,#FFBF7F
237,213727,degas,250,185,0.39784,0.00784,#3F0000,#BFBF7F,#BF7F3F,#FFBFBF,#3F0000,#BFBFBF,#7F7F7F,#FFFFFF,#BF7F7F,#7F3F3F
238,213735,degas,250,188,0.39787,0.0398,#7F3F3F,#3F0000,#FFBF7F,#BF7F3F,#7F3F00,#3F0000,#BF7F3F,#7F3F00,#7F7F00,#3F3F00
239,213736,degas,250,183,0.39781,0.10496,#3F0000,#FFBF7F,#7F7F00,#FFFFFF,#7F3F00,#BFBF7F,#3F3F00,#3F0000,#BF7F3F,#7F3F3F
240,213741,degas,250,196,0.39796,0.1221,#FFBF3F,#7F3F00,#FFFF7F,#000000,#BF7F3F,#FF7F00,#BFBF7F,#BFBF3F,#BF7F00,#FFBF3F
241,213854,degas,250,182,0.3978,0.02525,#3F3F00,#BFBF7F,#3F3F3F,#7F7F3F,#3F0000,#FFFFBF,#3F3F00,#BF7F7F,#BFBFBF,#7F7F7F
242,213873,degas,250,182,0.3978,0.04457,#3F0000,#BF7F7F,#BF7F3F,#FFFFBF,#7F3F00,#BFBF7F,#3F0000,#FFBF7F,#3F3F3F,#BFBFBF
243,9223372032559848622,degas,250,307,0.3987,0.03852,#3F3F3F,#FFFFBF,#3F3F00,#BF7F00,#003F3F,#7F3F00,#FFFFFF,#3F3F3F,#FFBF7F,#7F7F00
244,213360,degas,250,201,0.39801,0.12315,#7F3F00,#FFBF3F,#FFBF7F,#FFFF7F,#BF7F3F,#003F00,#BFBF3F,#BFBF7F,#7F7F3F,#3F3F00
245,213455,degas,250,194,0.39794,0.01592,#BFBF3F,#3F0000,#3F3F3F,#BFBF7F,#3F0000,#7F7F3F,#FFFFBF,#BF7F3F,#BF3F00,#FFBF7F
246,213460,degas,250,309,0.39871,0.02295,#000000,#7F7F3F,#3F3F3F,#7F3F3F,#BF7F3F,#3F3F00,#FFBF7F,#7F3F3F,#7F7F3F,#3F7F3F
247,213552,degas,250,326,0.39877,0.0075,#3F003F,#7F3F3F,#BF7F7F,#3F3F00,#7F7F3F,#7F3F00,#7F0000,#BF7F3F,#BFBF7F,#3F3F00
248,213622,degas,250,307,0.3987,0.03832,#7F7F00,#FFFFBF,#3F003F,#3F3F3F,#7F3F00,#FFFFFF,#7F7F3F,#000000,#FFBF7F,#3F3F3F
249,213697,degas,250,312,0.39872,0.15268,#BF7F3F,#3F0000,#FFFFBF,#7F3F00,#FFBF7F,#3F3F00,#FFBF3F,#FFFFFF,#BF7F00,#3F0000
250,213714,degas,250,231,0.39827,0.02858,#3F3F3F,#BFBF7F,#7F7F3F,#000000,#7F3F3F,#7F3F00,#BF7F3F,#FFFFBF,#3F0000,#3F3F00
251,213717,degas,250,217,0.39816,0.08392,#7F7F3F,#3F3F3F,#BFBF7F,#3F3F3F,#7F7F7F,#000000,#7F3F3F,#BFBFBF,#BF7F7F,#3F003F
252,213744,degas,250,348,0.39885,0.01803,#7F3F3F,#BFBF7F,#3F0000,#FFFFBF,#003F00,#BF7F3F,#BF7F7F,#FFBF7F,#7F7F3F,#7F003F
253,213317,degas,250,316,0.39873,0.0109,#3F003F,#7F3F00,#BF7F3F,#7F7F3F,#3F3F00,#7F7F3F,#FFBF7F,#3F003F,#BFBF3F,#003F3F
254,213485,degas,250,191,0.39791,0.00757,#3F0000,#BFBF7F,#003F00,#3F3F3F,#7F7F7F,#BFBFBF,#7F3F3F,#BF3F3F,#3F3F3F,#FFFFFF
255,213536,degas,250,204,0.4,0.0099,#000000,#BF7F3F,#BFBF7F,#3F3F3F,#7F7F7F,#7F7F3F,#7F3F3F,#3F3F00,#FFBFBF,#BF7F7F
256,213539,degas,250,285,0.3986,0.00823,#3F0000,#7F7F3F,#BFBF7F,#3F3F00,#7F7F3F,#3F003F,#BFBF3F,#7F3F00,#FFFFBF,#BF7F00
257,213582,degas,250,311,0.39871,0.07425,#7F3F3F,#BFBF7F,#3F3F00,#7F7F3F,#3F3F3F,#FFFFBF,#3F3F3F,#BF7F3F,#7F3F00,#3F3F3F
258,213586,degas,250,378,0.39894,0.02965,#BF7F3F,#3F3F3F,#7F3F3F,#BF7F3F,#3F3F00,#003F3F,#7F7F3F,#7F7F3F,#FFBF00,#7F3F3F
259,213598,degas,250,177,0.39774,0.05053,#7F3F3F,#3F0000,#7F7F7F,#7F3F3F,#3F3F3F,#3F3F3F,#3F3F3F,#BF7F7F,#7F7F3F,#BFBF7F
260,213625,degas,250,320,0.39875,0.02389,#000000,#BFBF3F,#FFFFFF,#7F3F00,#3F3F3F,#7F7F3F,#3F3F3F,#FF3F00,#3F3F3F,#FFBF7F
261,213795,degas,250,171,0.39766,0.04763,#7F3F3F,#FFFFFF,#3F0000,#BF7F7F,#FFBFBF,#003F00,#3F3F3F,#7F7F7F,#BF7F3F,#7F7F3F
262,213858,degas,250,217,0.39816,0.02522,#3F0000,#FF7F7F,#7F3F3F,#FF7F3F,#3F3F3F,#3F003F,#FFBF7F,#BF7F3F,#3F003F,#BF7F7F
263,213382,degas,250,346,0.39884,0.04992,#3F3F00,#BF7F3F,#7F3F3F,#FFBF7F,#3F3F00,#BF7F7F,#000000,#7F3F00,#3F3F3F,#7F7F3F
264,213482,degas,250,301,0.39867,0.00765,#7F3F3F,#3F0000,#FFBF7F,#BF7F3F,#3F0000,#BF7F7F,#3F3F3F,#3F3F3F,#FFBFBF,#7F7F3F
265,213496,degas,250,205,0.39805,0.00474,#000000,#7F3F00,#BF7F3F,#3F0000,#3F3F00,#3F3F3F,#BF3F00,#FFBF7F,#7F3F3F,#FF7F3F
266,213694,degas,250,182,0.3978,0.01592,#BF7F7F,#3F3F00,#7F7F3F,#BFBF7F,#3F3F3F,#7F7F7F,#FFFFBF,#3F3F3F,#3F3F3F,#7F3F3F
267,213721,degas,250,369,0.39892,0.0066,#003F00,#7F7F3F,#3F3F3F,#3F7F7F,#7F3F3F,#7F7F7F,#3F003F,#3F7F3F,#BFBF7F,#BF7F3F
268,213745,degas,250,608,0.4,0.04199,#7FBF7F,#3F3F00,#3F7F3F,#FFFF7F,#7F7F3F,#3F3F3F,#3F003F,#003F00,#7FBF3F,#FFFFBF
269,213875,degas,250,198,0.39798,0.0582,#7F3F3F,#BF7F3F,#000000,#3F0000,#3F3F3F,#7F7F3F,#BF7F7F,#7F7F7F,#3F003F,#BFBF7F
270,213397,degas,250,138,0.3971,0.01704,#7F3F00,#3F3F00,#BF7F00,#3F3F00,#3F3F00,#7F7F3F,#7F3F3F,#3F3F3F,#BF7F7F,#7F7F00
271,213707,degas,250,298,0.39866,0.04037,#3F3F3F,#BFBF7F,#000000,#BF7F3F,#7F3F3F,#7F7F3F,#7F7F7F,#3F003F,#FFFFBF,#FF7F3F
272,9223372032559838153,degas,250,331,0.39879,0.03563,#BF7F3F,#3F3F3F,#BFBF7F,#000000,#7F7F3F,#3F3F3F,#FFFFBF,#7F3F00,#BFBFBF,#3F7F3F
273,213273,degas,250,183,0.39781,0.02922,#3F0000,#FFFFFF,#BF7F00,#3F3F3F,#BFBFBF,#3F3F3F,#7F3F00,#3F003F,#BFBF7F,#7F7F7F
274,213295,degas,250,207,0.39807,0.02292,#BFBF7F,#3F003F,#7F3F3F,#FFBF7F,#FFBFBF,#3F3F00,#BF7F7F,#FFFFFF,#3F3F3F,#BF7F3F
275,213305,degas,250,328,0.39878,0.01596,#BF7F7F,#00003F,#7F3F3F,#FFBFBF,#3F3F3F,#3F3F3F,#3F0000,#7F3F7F,#7F7F7F,#3F3F3F
276,213312,degas,250,183,0.39781,0.48021,#3F3F3F,#BFBF3F,#7F7F3F,#3F3F3F,#3F0000,#7F3F3F,#BF7F3F,#7F7F7F,#FFFF3F,#BFBF7F
277,213328,degas,250,445,0.3991,0.03859,#FFBF3F,#000000,#FFFFFF,#BF7F3F,#FFFFBF,#3F3F00,#FFBF7F,#FFFF3F,#FF7F00,#FFFF7F
278,213344,degas,250,186,0.39785,0.01568,#3F0000,#BFBFFF,#7F3F3F,#000000,#7F7F7F,#3F3F3F,#BF3F00,#FFBF7F,#7F3F00,#FFFFFF
279,213347,degas,250,129,0.3969,0.01589,#FFBF7F,#3F3F00,#BFBF3F,#3F0000,#7F7F3F,#FFBF3F,#BF7F3F,#3F3F3F,#7F3F00,#3F3F3F
280,213363,degas,250,318,0.39874,0.82984,#3F0000,#BFBF7F,#FFBFBF,#7F3F3F,#FFFFFF,#BF7F7F,#FFBF7F,#BFBFBF,#7F7F3F,#BF7F3F
281,213390,degas,250,245,0.39837,0.07564,#3F3F3F,#BFBFBF,#7F7F3F,#7F7F7F,#000000,#7F3F3F,#BFBFFF,#BFBF7F,#3F3F3F,#FF7F00
282,213414,degas,250,333,0.3988,0.21433,#7F7F3F,#00003F,#7FBF7F,#3F3F00,#BFBF7F,#7F3F00,#BF7F3F,#7F7F7F,#7FBF3F,#BF7F7F
283,213415,degas,250,186,0.39785,0.05534,#FFFFFF,#3F3F3F,#7F7F7F,#BFBFBF,#000000,#7F3F3F,#7F7F3F,#FFBFBF,#BF7F7F,#3F3F7F
284,213436,degas,250,270,0.39852,0.47193,#3F3F00,#FFBF3F,#BF7F3F,#FFBF7F,#3F003F,#7F3F3F,#7F3F00,#BFBF3F,#FFFFBF,#7F7F3F
285,213532,degas,250,161,0.4,0.02537,#BF7F7F,#3F3F00,#FFFFBF,#7F3F3F,#BFBF7F,#003F00,#BF7F3F,#7F7F3F,#FFFFFF,#3F3F00
286,213543,degas,250,201,0.39801,0.0162,#FFFF3F,#3F3F3F,#7F7F3F,#000000,#BFBF7F,#3F3F3F,#3F3F3F,#FFFFBF,#3F3F3F,#7F3F3F
287,213544,degas,250,196,0.39796,0.04652,#BF7F7F,#000000,#FFFFBF,#7F3F3F,#FFBFBF,#3F3F00,#FFFFFF,#3F3F00,#BF7F3F,#FFBF7F
288,213631,degas,250,221,0.39819,0.06546,#7F3F3F,#FFBF7F,#3F3F00,#BF3F00,#BF7F3F,#7F3F00,#3F3F00,#003F3F,#BFBF7F,#FFFFBF
290,213672,degas,250,330,0.4,0.18425,#BFBFBF,#000000,#BF7F00,#FFFFFF,#7F7F7F,#7F7F3F,#3F3F3F,#BFBF7F,#7F3F00,#BF7F7F
291,213705,degas,250,479,0.39916,0.0164,#FFBF7F,#7F0000,#3F0000,#BF7F3F,#7F3F3F,#3F3F00,#3F0000,#3F3F3F,#BF7F7F,#FFBF3F
293,213725,degas,250,274,0.39854,0.30266,#FFFF00,#3F0000,#BFBFBF,#7F7F3F,#FFFFFF,#3F3F00,#BFBF7F,#FFFF7F,#BF7F00,#FFFFBF
294,213742,degas,250,364,0.3989,0.07013,#7F3F3F,#FFBF3F,#3F3F3F,#BF7F3F,#BF3F00,#BF7F00,#3F3F00,#3F3F00,#7F3F3F,#FFFF7F
